timestamp,machine_id,lat,lon,pgn,byte0,byte1,byte2,byte3
2026-06-01T15:51:00Z,KZ-TR-001,43.259,76.943,65266,0x00,0x20,0x03,0x00
2026-06-01T15:51:00Z,KZ-TR-001,43.259,76.943,65280,0x10,0x27,0x00,0x00
2026-06-01T15:52:00Z,KZ-TR-001,43.263,76.944,65265,0x00,0x00,0x40,0x02
2026-06-01T15:52:00Z,KZ-TR-001,43.263,76.944,65266,0x00,0x20,0x03,0x00
2026-06-01T15:52:00Z,KZ-TR-001,43.263,76.944,65280,0x10,0x27,0x00,0x00
2026-06-01T15:53:00Z,KZ-TR-001,43.262,76.949,65265,0x00,0x00,0x40,0x02
2026-06-01T15:53:00Z,KZ-TR-001,43.262,76.949,65266,0x00,0x20,0x03,0x00
2026-06-01T15:53:00Z,KZ-TR-001,43.262,76.949,65280,0x10,0x27,0x00,0x00
2026-06-01T15:54:00Z,KZ-TR-001,43.260,76.947,65265,0x00,0x00,0x40,0x02
2026-06-01T15:54:00Z,KZ-TR-001,43.260,76.947,65266,0x00,0x20,0x03,0x00
2026-06-01T15:54:00Z,KZ-TR-001,43.260,76.947,65280,0x10,0x27,0x00,0x00
2026-06-01T15:55:00Z,KZ-TR-001,43.263,76.944,65265,0x00,0x00,0x40,0x02
2026-06-01T15:55:00Z,KZ-TR-001,43.263,76.944,65266,0x00,0x20,0x03,0x00
2026-06-01T15:55:00Z,KZ-TR-001,43.263,76.944,65280,0x10,0x27,0x00,0x00
2026-06-01T15:56:00Z,KZ-TR-001,43.263,76.942,65265,0x00,0x00,0x40,0x02
2026-06-01T15:56:00Z,KZ-TR-001,43.263,76.942,65266,0x00,0x20,0x03,0x00
2026-06-01T15:56:00Z,KZ-TR-001,43.263,76.942,65280,0x10,0x27,0x00,0x00
2026-06-01T15:57:00Z,KZ-TR-001,43.263,76.947,65265,0x00,0x00,0x40,0x02
2026-06-01T15:57:00Z,KZ-TR-001,43.263,76.947,65266,0x00,0x20,0x03,0x00
2026-06-01T15:57:00Z,KZ-TR-001,43.263,76.947,65280,0x10,0x27,0x00,0x00
2026-06-01T15:58:00Z,KZ-TR-001,43.261,76.943,65265,0x00,0x00,0x40,0x02
2026-06-01T15:58:00Z,KZ-TR-001,43.261,76.943,65266,0x00,0x20,0x03,0x00
2026-06-01T15:58:00Z,KZ-TR-001,43.261,76.943,65280,0x10,0x27,0x00,0x00
2026-06-01T15:59:00Z,KZ-TR-001,43.259,76.943,65265,0x00,0x00,0x40,0x02
2026-06-01T15:59:00Z,KZ-TR-001,43.259,76.943,65266,0x00,0x20,0x03,0x00
2026-06-01T15:59:00Z,KZ-TR-001,43.259,76.943,65280,0x10,0x27,0x00,0x00
2026-06-01T16:00:00Z,KZ-TR-001,43.259,76.943,65265,0x00,0x00,0x40,0x02
2026-06-01T16:00:00Z,KZ-TR-001,43.259,76.943,65266,0x00,0x20,0x03,0x00
2026-06-01T16:00:00Z,KZ-TR-001,43.259,76.943,65280,0x10,0x27,0x00,0x00
2026-06-01T16:01:00Z,KZ-TR-001,43.255,76.950,65265,0x00,0x00,0x40,0x02
2026-06-01T16:01:00Z,KZ-TR-001,43.255,76.950,65266,0x00,0x20,0x03,0x00
2026-06-01T16:01:00Z,KZ-TR-001,43.255,76.950,65280,0x10,0x27,0x00,0x00
2026-06-01T16:02:00Z,KZ-TR-001,43.261,76.941,65265,0x00,0x00,0x40,0x02
2026-06-01T16:02:00Z,KZ-TR-001,43.261,76.941,65266,0x00,0x20,0x03,0x00
2026-06-01T16:02:00Z,KZ-TR-001,43.261,76.941,65280,0x10,0x27,0x00,0x00
2026-06-01T16:03:00Z,KZ-TR-001,43.262,76.944,65265,0x00,0x00,0x40,0x02
2026-06-01T16:03:00Z,KZ-TR-001,43.262,76.944,65266,0x00,0x20,0x03,0x00
2026-06-01T16:03:00Z,KZ-TR-001,43.262,76.944,65280,0x10,0x27,0x00,0x00
2026-06-01T16:04:00Z,KZ-TR-001,43.265,76.944,65265,0x00,0x00,0x40,0x02
2026-06-01T16:04:00Z,KZ-TR-001,43.265,76.944,65266,0x00,0x20,0x03,0x00
2026-06-01T16:04:00Z,KZ-TR-001,43.265,76.944,65280,0x10,0x27,0x00,0x00
2026-06-01T16:05:00Z,KZ-TR-001,43.259,76.948,65265,0x00,0x00,0x40,0x02
2026-06-01T16:05:00Z,KZ-TR-001,43.259,76.948,65266,0x00,0x20,0x03,0x00
2026-06-01T16:05:00Z,KZ-TR-001,43.259,76.948,65280,0x10,0x27,0x00,0x00
2026-06-01T16:06:00Z,KZ-TR-001,43.260,76.945,65265,0x00,0x00,0x40,0x02
2026-06-01T16:06:00Z,KZ-TR-001,43.260,76.945,65266,0x00,0x20,0x03,0x00
2026-06-01T16:06:00Z,KZ-TR-001,43.260,76.945,65280,0x10,0x27,0x00,0x00
2026-06-01T16:07:00Z,KZ-TR-001,43.258,76.946,65265,0x00,0x00,0x40,0x02
2026-06-01T16:07:00Z,KZ-TR-001,43.258,76.946,65266,0x00,0x20,0x03,0x00
2026-06-01T16:07:00Z,KZ-TR-001,43.258,76.946,65280,0x10,0x27,0x00,0x00
2026-06-01T16:08:00Z,KZ-TR-001,43.263,76.940,65265,0x00,0x00,0x40,0x02
2026-06-01T16:08:00Z,KZ-TR-001,43.263,76.940,65266,0x00,0x20,0x03,0x00
2026-06-01T16:08:00Z,KZ-TR-001,43.263,76.940,65280,0x10,0x27,0x00,0x00
2026-06-01T16:09:00Z,KZ-TR-001,43.260,76.949,65265,0x00,0x00,0x40,0x02
2026-06-01T16:09:00Z,KZ-TR-001,43.260,76.949,65266,0x00,0x20,0x03,0x00
2026-06-01T16:09:00Z,KZ-TR-001,43.260,76.949,65280,0x10,0x27,0x00,0x00
2026-06-01T16:10:00Z,KZ-TR-001,43.259,76.947,65265,0x00,0x00,0x40,0x02
2026-06-01T16:10:00Z,KZ-TR-001,43.259,76.947,65266,0x00,0x20,0x03,0x00
2026-06-01T16:10:00Z,KZ-TR-001,43.259,76.947,65280,0x10,0x27,0x00,0x00
2026-06-01T16:11:00Z,KZ-TR-001,43.264,76.941,65265,0x00,0x00,0x40,0x02
2026-06-01T16:11:00Z,KZ-TR-001,43.264,76.941,65266,0x00,0x20,0x03,0x00
2026-06-01T16:11:00Z,KZ-TR-001,43.264,76.941,65280,0x10,0x27,0x00,0x00
2026-06-01T16:12:00Z,KZ-TR-001,43.262,76.946,65265,0x00,0x00,0x40,0x02
2026-06-01T16:12:00Z,KZ-TR-001,43.262,76.946,65266,0x00,0x20,0x03,0x00
2026-06-01T16:12:00Z,KZ-TR-001,43.262,76.946,65280,0x10,0x27,0x00,0x00
2026-06-01T16:13:00Z,KZ-TR-001,43.259,76.945,65265,0x00,0x00,0x40,0x02
2026-06-01T16:13:00Z,KZ-TR-001,43.259,76.945,65266,0x00,0x20,0x03,0x00
2026-06-01T16:13:00Z,KZ-TR-001,43.259,76.945,65280,0x10,0x27,0x00,0x00
2026-06-01T16:14:00Z,KZ-TR-001,43.255,76.950,65265,0x00,0x00,0x40,0x02
2026-06-01T16:14:00Z,KZ-TR-001,43.255,76.950,65266,0x00,0x20,0x03,0x00
2026-06-01T16:14:00Z,KZ-TR-001,43.255,76.950,65280,0x10,0x27,0x00,0x00
2026-06-01T16:15:00Z,KZ-TR-001,43.258,76.945,65265,0x00,0x00,0x40,0x02
2026-06-01T16:15:00Z,KZ-TR-001,43.258,76.945,65266,0x00,0x20,0x03,0x00
2026-06-01T16:15:00Z,KZ-TR-001,43.258,76.945,65280,0x10,0x27,0x00,0x00
2026-06-01T16:16:00Z,KZ-TR-001,43.261,76.941,65265,0x00,0x00,0x40,0x02
2026-06-01T16:16:00Z,KZ-TR-001,43.261,76.941,65266,0x00,0x20,0x03,0x00
2026-06-01T16:16:00Z,KZ-TR-001,43.261,76.941,65280,0x10,0x27,0x00,0x00
2026-06-01T16:17:00Z,KZ-TR-001,43.260,76.943,65265,0x00,0x00,0x40,0x02
2026-06-01T16:17:00Z,KZ-TR-001,43.260,76.943,65266,0x00,0x20,0x03,0x00
2026-06-01T16:17:00Z,KZ-TR-001,43.260,76.943,65280,0x10,0x27,0x00,0x00
2026-06-01T16:18:00Z,KZ-TR-001,43.258,76.947,65265,0x00,0x00,0x40,0x02
2026-06-01T16:18:00Z,KZ-TR-001,43.258,76.947,65266,0x00,0x20,0x03,0x00
2026-06-01T16:18:00Z,KZ-TR-001,43.258,76.947,65280,0x10,0x27,0x00,0x00
2026-06-01T16:19:00Z,KZ-TR-001,43.263,76.945,65265,0x00,0x00,0x40,0x02
2026-06-01T16:19:00Z,KZ-TR-001,43.263,76.945,65266,0x00,0x20,0x03,0x00
2026-06-01T16:19:00Z,KZ-TR-001,43.263,76.945,65280,0x10,0x27,0x00,0x00
2026-06-01T16:20:00Z,KZ-TR-001,43.264,76.941,65265,0x00,0x00,0x40,0x02
2026-06-01T16:20:00Z,KZ-TR-001,43.264,76.941,65266,0x00,0x20,0x03,0x00
2026-06-01T16:20:00Z,KZ-TR-001,43.264,76.941,65280,0x10,0x27,0x00,0x00
2026-06-01T16:21:00Z,KZ-TR-001,43.258,76.945,65265,0x00,0x00,0x40,0x02
2026-06-01T16:21:00Z,KZ-TR-001,43.258,76.945,65266,0x00,0x20,0x03,0x00
2026-06-01T16:21:00Z,KZ-TR-001,43.258,76.945,65280,0x10,0x27,0x00,0x00
2026-06-01T16:22:00Z,KZ-TR-001,43.260,76.940,65265,0x00,0x00,0x40,0x02
2026-06-01T16:22:00Z,KZ-TR-001,43.260,76.940,65266,0x00,0x20,0x03,0x00
2026-06-01T16:22:00Z,KZ-TR-001,43.260,76.940,65280,0x10,0x27,0x00,0x00
2026-06-01T16:23:00Z,KZ-TR-001,43.256,76.946,65265,0x00,0x00,0x40,0x02
2026-06-01T16:23:00Z,KZ-TR-001,43.256,76.946,65266,0x00,0x20,0x03,0x00
2026-06-01T16:23:00Z,KZ-TR-001,43.256,76.946,65280,0x10,0x27,0x00,0x00
2026-06-01T16:24:00Z,KZ-TR-001,43.255,76.947,65265,0x00,0x00,0x40,0x02
2026-06-01T16:24:00Z,KZ-TR-001,43.255,76.947,65266,0x00,0x20,0x03,0x00
2026-06-01T16:24:00Z,KZ-TR-001,43.255,76.947,65280,0x10,0x27,0x00,0x00
2026-06-01T16:25:00Z,KZ-TR-001,43.264,76.942,65265,0x00,0x00,0x40,0x02
2026-06-01T16:25:00Z,KZ-TR-001,43.264,76.942,65266,0x00,0x20,0x03,0x00
2026-06-01T16:25:00Z,KZ-TR-001,43.264,76.942,65280,0x10,0x27,0x00,0x00
2026-06-01T16:26:00Z,KZ-TR-001,43.260,76.945,65265,0x00,0x00,0x40,0x02
2026-06-01T16:26:00Z,KZ-TR-001,43.260,76.945,65266,0x00,0x20,0x03,0x00
2026-06-01T16:26:00Z,KZ-TR-001,43.260,76.945,65280,0x10,0x27,0x00,0x00
2026-06-01T16:27:00Z,KZ-TR-001,43.260,76.940,65265,0x00,0x00,0x40,0x02
2026-06-01T16:27:00Z,KZ-TR-001,43.260,76.940,65266,0x00,0x20,0x03,0x00
2026-06-01T16:27:00Z,KZ-TR-001,43.260,76.940,65280,0x10,0x27,0x00,0x00
2026-06-01T16:28:00Z,KZ-TR-001,43.260,76.946,65265,0x00,0x00,0x40,0x02
2026-06-01T16:28:00Z,KZ-TR-001,43.260,76.946,65266,0x00,0x20,0x03,0x00
2026-06-01T16:28:00Z,KZ-TR-001,43.260,76.946,65280,0x10,0x27,0x00,0x00
2026-06-01T16:29:00Z,KZ-TR-001,43.262,76.941,65265,0x00,0x00,0x40,0x02
2026-06-01T16:29:00Z,KZ-TR-001,43.262,76.941,65266,0x00,0x20,0x03,0x00
2026-06-01T16:29:00Z,KZ-TR-001,43.262,76.941,65280,0x10,0x27,0x00,0x00
2026-06-01T16:30:00Z,KZ-TR-001,43.259,76.942,65265,0x00,0x00,0x40,0x02
2026-06-01T16:30:00Z,KZ-TR-001,43.259,76.942,65266,0x00,0x20,0x03,0x00
2026-06-01T16:30:00Z,KZ-TR-001,43.259,76.942,65280,0x10,0x27,0x00,0x00
2026-06-01T16:31:00Z,KZ-TR-001,43.261,76.944,65265,0x00,0x00,0x40,0x02
2026-06-01T16:31:00Z,KZ-TR-001,43.261,76.944,65266,0x00,0x20,0x03,0x00
2026-06-01T16:31:00Z,KZ-TR-001,43.261,76.944,65280,0x10,0x27,0x00,0x00
2026-06-01T16:32:00Z,KZ-TR-001,43.261,76.943,65265,0x00,0x00,0x40,0x02
2026-06-01T16:32:00Z,KZ-TR-001,43.261,76.943,65266,0x00,0x20,0x03,0x00
2026-06-01T16:32:00Z,KZ-TR-001,43.261,76.943,65280,0x10,0x27,0x00,0x00
2026-06-01T16:33:00Z,KZ-TR-001,43.265,76.947,65265,0x00,0x00,0x40,0x02
2026-06-01T16:33:00Z,KZ-TR-001,43.265,76.947,65266,0x00,0x20,0x03,0x00
2026-06-01T16:33:00Z,KZ-TR-001,43.265,76.947,65280,0x10,0x27,0x00,0x00
2026-06-01T16:34:00Z,KZ-TR-001,43.262,76.947,65265,0x00,0x00,0x40,0x02
2026-06-01T16:34:00Z,KZ-TR-001,43.262,76.947,65266,0x00,0x20,0x03,0x00
2026-06-01T16:34:00Z,KZ-TR-001,43.262,76.947,65280,0x10,0x27,0x00,0x00
2026-06-01T16:35:00Z,KZ-TR-001,43.265,76.943,65265,0x00,0x00,0x40,0x02
2026-06-01T16:35:00Z,KZ-TR-001,43.265,76.943,65266,0x00,0x20,0x03,0x00
2026-06-01T16:35:00Z,KZ-TR-001,43.265,76.943,65280,0x10,0x27,0x00,0x00
2026-06-01T16:36:00Z,KZ-TR-001,43.260,76.942,65265,0x00,0x00,0x40,0x02
2026-06-01T16:36:00Z,KZ-TR-001,43.260,76.942,65266,0x00,0x20,0x03,0x00
2026-06-01T16:36:00Z,KZ-TR-001,43.260,76.942,65280,0x10,0x27,0x00,0x00
2026-06-01T16:37:00Z,KZ-TR-001,43.264,76.950,65265,0x00,0x00,0x40,0x02
2026-06-01T16:37:00Z,KZ-TR-001,43.264,76.950,65266,0x00,0x20,0x03,0x00
2026-06-01T16:37:00Z,KZ-TR-001,43.264,76.950,65280,0x10,0x27,0x00,0x00
2026-06-01T16:38:00Z,KZ-TR-001,43.259,76.942,65265,0x00,0x00,0x40,0x02
2026-06-01T16:38:00Z,KZ-TR-001,43.259,76.942,65266,0x00,0x20,0x03,0x00
2026-06-01T16:38:00Z,KZ-TR-001,43.259,76.942,65280,0x10,0x27,0x00,0x00
2026-06-01T16:39:00Z,KZ-TR-001,43.258,76.949,65265,0x00,0x00,0x40,0x02
2026-06-01T16:39:00Z,KZ-TR-001,43.258,76.949,65266,0x00,0x20,0x03,0x00
2026-06-01T16:39:00Z,KZ-TR-001,43.258,76.949,65280,0x10,0x27,0x00,0x00
2026-06-01T16:40:00Z,KZ-TR-001,43.255,76.942,65265,0x00,0x00,0x40,0x02
2026-06-01T16:40:00Z,KZ-TR-001,43.255,76.942,65266,0x00,0x20,0x03,0x00
2026-06-01T16:40:00Z,KZ-TR-001,43.255,76.942,65280,0x10,0x27,0x00,0x00
2026-06-01T16:41:00Z,KZ-TR-001,43.265,76.947,65265,0x00,0x00,0x40,0x02
2026-06-01T16:41:00Z,KZ-TR-001,43.265,76.947,65266,0x00,0x20,0x03,0x00
2026-06-01T16:41:00Z,KZ-TR-001,43.265,76.947,65280,0x10,0x27,0x00,0x00
2026-06-01T16:42:00Z,KZ-TR-001,43.263,76.947,65265,0x00,0x00,0x40,0x02
2026-06-01T16:42:00Z,KZ-TR-001,43.263,76.947,65266,0x00,0x20,0x03,0x00
2026-06-01T16:42:00Z,KZ-TR-001,43.263,76.947,65280,0x10,0x27,0x00,0x00
2026-06-01T16:43:00Z,KZ-TR-001,43.264,76.941,65265,0x00,0x00,0x40,0x02
2026-06-01T16:43:00Z,KZ-TR-001,43.264,76.941,65266,0x00,0x20,0x03,0x00
2026-06-01T16:43:00Z,KZ-TR-001,43.264,76.941,65280,0x10,0x27,0x00,0x00
2026-06-01T16:44:00Z,KZ-TR-001,43.256,76.943,65265,0x00,0x00,0x40,0x02
2026-06-01T16:44:00Z,KZ-TR-001,43.256,76.943,65266,0x00,0x20,0x03,0x00
2026-06-01T16:44:00Z,KZ-TR-001,43.256,76.943,65280,0x10,0x27,0x00,0x00
2026-06-01T16:45:00Z,KZ-TR-001,43.263,76.945,65265,0x00,0x00,0x40,0x02
2026-06-01T16:45:00Z,KZ-TR-001,43.263,76.945,65266,0x00,0x20,0x03,0x00
2026-06-01T16:45:00Z,KZ-TR-001,43.263,76.945,65280,0x10,0x27,0x00,0x00
2026-06-01T16:46:00Z,KZ-TR-001,43.255,76.950,65265,0x00,0x00,0x40,0x02
2026-06-01T16:46:00Z,KZ-TR-001,43.255,76.950,65266,0x00,0x20,0x03,0x00
2026-06-01T16:46:00Z,KZ-TR-001,43.255,76.950,65280,0x10,0x27,0x00,0x00
2026-06-01T16:47:00Z,KZ-TR-001,43.262,76.949,65265,0x00,0x00,0x40,0x02
2026-06-01T16:47:00Z,KZ-TR-001,43.262,76.949,65266,0x00,0x20,0x03,0x00
2026-06-01T16:47:00Z,KZ-TR-001,43.262,76.949,65280,0x10,0x27,0x00,0x00
2026-06-01T16:48:00Z,KZ-TR-001,43.264,76.948,65265,0x00,0x00,0x40,0x02
2026-06-01T16:48:00Z,KZ-TR-001,43.264,76.948,65266,0x00,0x20,0x03,0x00
2026-06-01T16:48:00Z,KZ-TR-001,43.264,76.948,65280,0x10,0x27,0x00,0x00
2026-06-01T16:49:00Z,KZ-TR-001,43.256,76.946,65265,0x00,0x00,0x40,0x02
2026-06-01T16:49:00Z,KZ-TR-001,43.256,76.946,65266,0x00,0x20,0x03,0x00
2026-06-01T16:49:00Z,KZ-TR-001,43.256,76.946,65280,0x10,0x27,0x00,0x00
2026-06-01T16:50:00Z,KZ-TR-001,43.258,76.942,65265,0x00,0x00,0x40,0x02
2026-06-01T16:50:00Z,KZ-TR-001,43.258,76.942,65266,0x00,0x20,0x03,0x00
2026-06-01T16:50:00Z,KZ-TR-001,43.258,76.942,65280,0x10,0x27,0x00,0x00
2026-06-01T16:51:00Z,KZ-TR-001,43.259,76.950,65265,0x00,0x00,0x40,0x02
2026-06-01T16:51:00Z,KZ-TR-001,43.259,76.950,65266,0x00,0x20,0x03,0x00
2026-06-01T16:51:00Z,KZ-TR-001,43.259,76.950,65280,0x10,0x27,0x00,0x00
2026-06-01T16:52:00Z,KZ-TR-001,43.256,76.940,65265,0x00,0x00,0x40,0x02
2026-06-01T16:52:00Z,KZ-TR-001,43.256,76.940,65266,0x00,0x20,0x03,0x00
2026-06-01T16:52:00Z,KZ-TR-001,43.256,76.940,65280,0x10,0x27,0x00,0x00
2026-06-01T16:53:00Z,KZ-TR-001,43.259,76.946,65265,0x00,0x00,0x40,0x02
2026-06-01T16:53:00Z,KZ-TR-001,43.259,76.946,65266,0x00,0x20,0x03,0x00
2026-06-01T16:53:00Z,KZ-TR-001,43.259,76.946,65280,0x10,0x27,0x00,0x00
2026-06-01T16:54:00Z,KZ-TR-001,43.256,76.944,65265,0x00,0x00,0x40,0x02
2026-06-01T16:54:00Z,KZ-TR-001,43.256,76.944,65266,0x00,0x20,0x03,0x00
2026-06-01T16:54:00Z,KZ-TR-001,43.256,76.944,65280,0x10,0x27,0x00,0x00
2026-06-01T16:55:00Z,KZ-TR-001,43.263,76.940,65265,0x00,0x00,0x40,0x02
2026-06-01T16:55:00Z,KZ-TR-001,43.263,76.940,65266,0x00,0x20,0x03,0x00
2026-06-01T16:55:00Z,KZ-TR-001,43.263,76.940,65280,0x10,0x27,0x00,0x00
2026-06-01T16:56:00Z,KZ-TR-001,43.257,76.943,65265,0x00,0x00,0x40,0x02
2026-06-01T16:56:00Z,KZ-TR-001,43.257,76.943,65266,0x00,0x20,0x03,0x00
2026-06-01T16:56:00Z,KZ-TR-001,43.257,76.943,65280,0x10,0x27,0x00,0x00
2026-06-01T16:57:00Z,KZ-TR-001,43.260,76.948,65265,0x00,0x00,0x40,0x02
2026-06-01T16:57:00Z,KZ-TR-001,43.260,76.948,65266,0x00,0x20,0x03,0x00
2026-06-01T16:57:00Z,KZ-TR-001,43.260,76.948,65280,0x10,0x27,0x00,0x00
2026-06-01T16:58:00Z,KZ-TR-001,43.263,76.942,65265,0x00,0x00,0x40,0x02
2026-06-01T16:58:00Z,KZ-TR-001,43.263,76.942,65266,0x00,0x20,0x03,0x00
2026-06-01T16:58:00Z,KZ-TR-001,43.263,76.942,65280,0x10,0x27,0x00,0x00
2026-06-01T16:59:00Z,KZ-TR-001,43.260,76.944,65265,0x00,0x00,0x40,0x02
2026-06-01T16:59:00Z,KZ-TR-001,43.260,76.944,65266,0x00,0x20,0x03,0x00
2026-06-01T16:59:00Z,KZ-TR-001,43.260,76.944,65280,0x10,0x27,0x00,0x00
2026-06-01T17:00:00Z,KZ-TR-001,43.259,76.947,65265,0x00,0x00,0x40,0x02
2026-06-01T17:00:00Z,KZ-TR-001,43.259,76.947,65266,0x00,0x20,0x03,0x00
2026-06-01T17:00:00Z,KZ-TR-001,43.259,76.947,65280,0x10,0x27,0x00,0x00
2026-06-01T17:01:00Z,KZ-TR-001,43.262,76.943,65265,0x00,0x00,0x40,0x02
2026-06-01T17:01:00Z,KZ-TR-001,43.262,76.943,65266,0x00,0x20,0x03,0x00
2026-06-01T17:01:00Z,KZ-TR-001,43.262,76.943,65280,0x10,0x27,0x00,0x00
2026-06-01T17:02:00Z,KZ-TR-001,43.261,76.943,65265,0x00,0x00,0x40,0x02
2026-06-01T17:02:00Z,KZ-TR-001,43.261,76.943,65266,0x00,0x20,0x03,0x00
2026-06-01T17:02:00Z,KZ-TR-001,43.261,76.943,65280,0x10,0x27,0x00,0x00
2026-06-01T17:03:00Z,KZ-TR-001,43.256,76.941,65265,0x00,0x00,0x40,0x02
2026-06-01T17:03:00Z,KZ-TR-001,43.256,76.941,65266,0x00,0x20,0x03,0x00
2026-06-01T17:03:00Z,KZ-TR-001,43.256,76.941,65280,0x10,0x27,0x00,0x00
2026-06-01T17:04:00Z,KZ-TR-001,43.256,76.944,65265,0x00,0x00,0x40,0x02
2026-06-01T17:04:00Z,KZ-TR-001,43.256,76.944,65266,0x00,0x20,0x03,0x00
2026-06-01T17:04:00Z,KZ-TR-001,43.256,76.944,65280,0x10,0x27,0x00,0x00
2026-06-01T17:05:00Z,KZ-TR-001,43.257,76.944,65265,0x00,0x00,0x40,0x02
2026-06-01T17:05:00Z,KZ-TR-001,43.257,76.944,65266,0x00,0x20,0x03,0x00
2026-06-01T17:05:00Z,KZ-TR-001,43.257,76.944,65280,0x10,0x27,0x00,0x00
2026-06-01T17:06:00Z,KZ-TR-001,43.260,76.942,65265,0x00,0x00,0x40,0x02
2026-06-01T17:06:00Z,KZ-TR-001,43.260,76.942,65266,0x00,0x20,0x03,0x00
2026-06-01T17:06:00Z,KZ-TR-001,43.260,76.942,65280,0x10,0x27,0x00,0x00
2026-06-01T17:07:00Z,KZ-TR-001,43.263,76.943,65265,0x00,0x00,0x40,0x02
2026-06-01T17:07:00Z,KZ-TR-001,43.263,76.943,65266,0x00,0x20,0x03,0x00
2026-06-01T17:07:00Z,KZ-TR-001,43.263,76.943,65280,0x10,0x27,0x00,0x00
2026-06-01T17:08:00Z,KZ-TR-001,43.264,76.942,65265,0x00,0x00,0x40,0x02
2026-06-01T17:08:00Z,KZ-TR-001,43.264,76.942,65266,0x00,0x20,0x03,0x00
2026-06-01T17:08:00Z,KZ-TR-001,43.264,76.942,65280,0x10,0x27,0x00,0x00
2026-06-01T17:09:00Z,KZ-TR-001,43.259,76.948,65265,0x00,0x00,0x40,0x02
2026-06-01T17:09:00Z,KZ-TR-001,43.259,76.948,65266,0x00,0x20,0x03,0x00
2026-06-01T17:09:00Z,KZ-TR-001,43.259,76.948,65280,0x10,0x27,0x00,0x00
2026-06-01T17:10:00Z,KZ-TR-001,43.261,76.947,65265,0x00,0x00,0x40,0x02
2026-06-01T17:10:00Z,KZ-TR-001,43.261,76.947,65266,0x00,0x20,0x03,0x00
2026-06-01T17:10:00Z,KZ-TR-001,43.261,76.947,65280,0x10,0x27,0x00,0x00
2026-06-01T17:11:00Z,KZ-TR-001,43.261,76.947,65265,0x00,0x00,0x40,0x02
2026-06-01T17:11:00Z,KZ-TR-001,43.261,76.947,65266,0x00,0x20,0x03,0x00
2026-06-01T17:11:00Z,KZ-TR-001,43.261,76.947,65280,0x10,0x27,0x00,0x00
2026-06-01T17:12:00Z,KZ-TR-001,43.257,76.942,65265,0x00,0x00,0x40,0x02
2026-06-01T17:12:00Z,KZ-TR-001,43.257,76.942,65266,0x00,0x20,0x03,0x00
2026-06-01T17:12:00Z,KZ-TR-001,43.257,76.942,65280,0x10,0x27,0x00,0x00
2026-06-01T17:13:00Z,KZ-TR-001,43.262,76.941,65265,0x00,0x00,0x40,0x02
2026-06-01T17:13:00Z,KZ-TR-001,43.262,76.941,65266,0x00,0x20,0x03,0x00
2026-06-01T17:13:00Z,KZ-TR-001,43.262,76.941,65280,0x10,0x27,0x00,0x00
2026-06-01T17:14:00Z,KZ-TR-001,43.261,76.949,65265,0x00,0x00,0x40,0x02
2026-06-01T17:14:00Z,KZ-TR-001,43.261,76.949,65266,0x00,0x20,0x03,0x00
2026-06-01T17:14:00Z,KZ-TR-001,43.261,76.949,65280,0x10,0x27,0x00,0x00
2026-06-01T17:15:00Z,KZ-TR-001,43.259,76.941,65265,0x00,0x00,0x40,0x02
2026-06-01T17:15:00Z,KZ-TR-001,43.259,76.941,65266,0x00,0x20,0x03,0x00
2026-06-01T17:15:00Z,KZ-TR-001,43.259,76.941,65280,0x10,0x27,0x00,0x00
2026-06-01T17:16:00Z,KZ-TR-001,43.265,76.946,65265,0x00,0x00,0x40,0x02
2026-06-01T17:16:00Z,KZ-TR-001,43.265,76.946,65266,0x00,0x20,0x03,0x00
2026-06-01T17:16:00Z,KZ-TR-001,43.265,76.946,65280,0x10,0x27,0x00,0x00
2026-06-01T17:17:00Z,KZ-TR-001,43.259,76.942,65265,0x00,0x00,0x40,0x02
2026-06-01T17:17:00Z,KZ-TR-001,43.259,76.942,65266,0x00,0x20,0x03,0x00
2026-06-01T17:17:00Z,KZ-TR-001,43.259,76.942,65280,0x10,0x27,0x00,0x00
2026-06-01T17:18:00Z,KZ-TR-001,43.264,76.942,65265,0x00,0x00,0x40,0x02
2026-06-01T17:18:00Z,KZ-TR-001,43.264,76.942,65266,0x00,0x20,0x03,0x00
2026-06-01T17:18:00Z,KZ-TR-001,43.264,76.942,65280,0x10,0x27,0x00,0x00
2026-06-01T17:19:00Z,KZ-TR-001,43.258,76.947,65265,0x00,0x00,0x40,0x02
2026-06-01T17:19:00Z,KZ-TR-001,43.258,76.947,65266,0x00,0x20,0x03,0x00
2026-06-01T17:19:00Z,KZ-TR-001,43.258,76.947,65280,0x10,0x27,0x00,0x00
2026-06-01T17:20:00Z,KZ-TR-001,43.255,76.942,65265,0x00,0x00,0x40,0x02
2026-06-01T17:20:00Z,KZ-TR-001,43.255,76.942,65266,0x00,0x20,0x03,0x00
2026-06-01T17:20:00Z,KZ-TR-001,43.255,76.942,65280,0x10,0x27,0x00,0x00
2026-06-01T17:21:00Z,KZ-TR-001,43.255,76.944,65265,0x00,0x00,0x40,0x02
2026-06-01T17:21:00Z,KZ-TR-001,43.255,76.944,65266,0x00,0x20,0x03,0x00
2026-06-01T17:21:00Z,KZ-TR-001,43.255,76.944,65280,0x10,0x27,0x00,0x00
2026-06-01T17:22:00Z,KZ-TR-001,43.262,76.942,65265,0x00,0x00,0x40,0x02
